%			Universidad de Costa Rica 
% 		    Escuela de Ingeniería Eléctrica
%	Inteligencia Artificial Aplicada a la Ingeniería Eléctrica

%		Proyecto 1 - Biometría de Pasos
%	Vectores de características para el audio 1 y 2 de los datos train

% Creado por: Raquel Sofía Corrales Marín
% Fecha de creación: 20/9/2022

@relation pasos_train_clase1_y_clase2

@attribute atributo1 NUMERIC
@attribute atributo2 NUMERIC
@attribute atributo3 NUMERIC
@attribute atributo4 NUMERIC
@attribute atributo5 NUMERIC
@attribute atributo6 NUMERIC
@attribute atributo7 NUMERIC
@attribute atributo8 NUMERIC
@attribute atributo9 NUMERIC
@attribute atributo10 NUMERIC
@attribute atributo11 NUMERIC
@attribute atributo12 NUMERIC
@attribute atributo13 NUMERIC
@attribute atributo14 NUMERIC
@attribute atributo15 NUMERIC
@attribute atributo16 NUMERIC
@attribute atributo17 NUMERIC
@attribute atributo18 NUMERIC
@attribute atributo19 NUMERIC
@attribute atributo20 NUMERIC
@attribute atributo21 NUMERIC
@attribute atributo22 NUMERIC
@attribute atributo23 NUMERIC
@attribute atributo24 NUMERIC
@attribute atributo25 NUMERIC
@attribute atributo26 NUMERIC
@attribute atributo27 NUMERIC
@attribute atributo28 NUMERIC
@attribute atributo29 NUMERIC
@attribute atributo30 NUMERIC
@attribute atributo31 NUMERIC
@attribute atributo32 NUMERIC 
@attribute atributo33 NUMERIC
@attribute atributo34 NUMERIC
@attribute atributo35 NUMERIC
@attribute atributo36 NUMERIC
@attribute atributo37 NUMERIC
@attribute atributo38 NUMERIC
@attribute atributo39 NUMERIC
@attribute atributo40 NUMERIC
@attribute atributo41 NUMERIC
@attribute atributo42 NUMERIC
@attribute atributo43 NUMERIC
@attribute atributo44 NUMERIC
@attribute atributo45 NUMERIC
@attribute atributo46 NUMERIC
@attribute atributo47 NUMERIC
@attribute atributo48 NUMERIC
@attribute atributo49 NUMERIC
@attribute atributo50 NUMERIC
@attribute atributo51 NUMERIC
@attribute atributo52 NUMERIC
@attribute atributo53 NUMERIC
@attribute atributo54 NUMERIC
@attribute atributo55 NUMERIC
@attribute atributo56 NUMERIC
@attribute atributo57 NUMERIC
@attribute atributo58 NUMERIC
@attribute atributo59 NUMERIC
@attribute atributo60 NUMERIC
@attribute atributo61 NUMERIC
@attribute atributo62 NUMERIC
@attribute atributo63 NUMERIC
@attribute atributo64 NUMERIC
@attribute atributo65 NUMERIC
@attribute atributo66 NUMERIC
@attribute atributo67 NUMERIC
@attribute atributo68 NUMERIC
@attribute class {clase1, clase2}

@data
0.0753615, 0.00319661, 3.10069, 0.254003, 0.296197, 0.336774, 0.00201612, 0.0257333, -26.6103, 2.33679, 0.254438, 0.446773, 0.146068, 0.0309436, 0.177529, 0.0843329, 0.068586, 0.0656391, 0.0283039, 0.0246536, 0.0237777, 0.0119053, 0.00234009, 0.0574112, 0.00970955, 0.0252483, 0.00748971, 0.0703593, 0.00112046, 0.00413676, 0.0180189, 0.049148, 0.00379261, 0.0285405, -3.5424e-05, -7.25734e-05, -0.0014918, 0.000965442, 0.000901132, -0.00138715, 2.61728e-05, -0.000416667, -0.0342038, 0.0235209, 0.00842346, -0.00816924, 0.000743402, 0.00113293, -0.00325312, -0.00643566, -0.000645573, 0.0060694, -0.00101311, -0.00605023, -0.000763328, 0.000313933, 1.82923e-05, 0.000876727, 0.000209217, -0.000135494, -5.97115e-05, 0.000349129, 3.02625e-06, 1.1519e-05, -3.90015e-05, 0.00045366, -5.04208e-06, 0.00024974, clase1
0.0840925, 0.0085054, 3.09776, 0.27175, 0.303433, 0.401205, 0.00189843, 0.0267375, -25.0338, 2.40522, 0.151517, 0.472055, 0.206696, 0.141166, 0.19819, 0.0901716, 0.0577837, 0.0775312, 0.0254011, -0.00402396, 0.0355116, 0.0115262, 0.00309809, 0.0674101, 0.00931078, 0.0268995, 0.00656961, 0.0602873, 0.0014991, 0.00430068, 0.0163861, 0.0512815, 0.00305048, 0.0291343, 0.000195874, -0.000146069, 0.00601398, 0.00105164, 0.000568283, 0.00191176, 1.92498e-05, -0.000141667, -0.0282293, 0.00557727, 0.0042606, 0.000776971, 0.00420912, -0.000489795, -0.00526978, 0.00196668, 0.00154264, 0.00664513, 0.00249288, -0.00174808, -0.000451889, 2.79192e-05, -3.96138e-05, 0.000194214, -0.000108652, -2.25185e-05, -0.000103221, 0.000751064, -1.87192e-06, -6.00148e-05, 9.21309e-06, 0.000180713, 9.08319e-05, 0.000166373, clase1
0.0819254, 0.00157502, 3.06225, 0.265455, 0.297113, 0.411173, 0.00182424, 0.0318167, -27.4571, 2.25355, 0.267088, 0.513875, 0.216445, 0.113448, 0.209027, 0.123973, 0.0853815, -0.0056321, 0.0443581, 0.0395842, 0.0303906, 0.0105542, 0.00277691, 0.0666041, 0.0127708, 0.0250016, 0.00720427, 0.0657169, 0.00117197, 0.00325853, 0.0163498, 0.0447423, 0.00246973, 0.0286039, -0.000204209, 4.40364e-06, -0.000983822, 0.000103203, 8.60318e-05, -0.00143235, 3.88692e-05, -0.0001125, -0.00926074, 0.0025997, 0.00145556, 0.00118619, 0.00359578, 0.00319685, -0.000202656, 0.000242289, -0.00190181, -0.00265981, -0.00209631, 0.0001228, 0.00150336, -3.69986e-05, -3.24484e-05, -0.000286546, -6.79795e-05, -0.000243536, 2.12385e-05, 4.30997e-05, -5.88851e-06, 9.3109e-06, 6.03503e-05, 0.000889592, -9.176e-06, 5.32206e-05, clase1
0.0900167, 0.00353234, 3.10529, 0.275159, 0.304276, 0.438325, 0.00161149, 0.0321125, -26.0314, 2.35067, 0.188858, 0.485749, 0.0984647, 0.100759, 0.215716, 0.0787878, 0.117795, 0.0393752, -0.0230892, 0.00505618, -0.00468684, 0.0154439, 0.00481297, 0.0714161, 0.0125601, 0.0280115, 0.00589048, 0.0497025, 0.00161977, 0.00460657, 0.0131348, 0.0469865, 0.00349295, 0.0272085, -4.37591e-05, 7.73204e-07, -0.000545937, -0.000111077, 3.57764e-06, -0.000155706, 3.49649e-05, -1.66667e-05, 0.00551573, 0.00145565, -0.000600055, -4.40393e-05, -0.00256304, -0.00402508, 0.000411342, -0.00155154, -0.00109048, -0.0012583, -0.00316453, -0.000382623, 4.5198e-06, 0.000344863, 0.000105695, -0.000804395, 1.45017e-05, -4.34665e-05, 1.48817e-05, 0.000395414, 4.4441e-07, -8.31342e-07, 5.25613e-05, -6.13032e-05, 2.23068e-05, -0.000180985, clase1
0.0913774, 0.0031291, 3.08125, 0.281752, 0.306719, 0.42869, 0.00174737, 0.0285875, -26.4489, 2.42326, 0.374432, 0.468728, 0.102948, 0.0932558, 0.151382, 0.121374, 0.0960521, 0.0528825, 0.0516302, 0.0180677, 0.0166813, 0.0116697, 0.00304908, 0.0729488, 0.0100771, 0.0241849, 0.00579584, 0.0571789, 0.00130746, 0.00416309, 0.0142449, 0.0550872, 0.00286131, 0.0291616, 0.000366743, -9.53396e-06, 0.000969341, -0.000126476, -0.000161507, 0.0029703, 9.79184e-06, 0.000683333, 0.00319884, -0.00771546, 0.00129828, -0.00188982, -0.0050835, -0.000867013, -0.00101208, 1.30755e-05, 0.000235981, 0.00185896, 0.00388826, 0.000938915, 0.00092517, -0.000103684, -0.000247735, -0.000452745, 0.000263109, 9.26538e-05, -8.40817e-05, 0.00048566, -2.3809e-06, -8.89366e-06, 7.76068e-08, -0.000292965, 8.83521e-05, -3.36199e-05, clase1
0.0832028, 0.00668352, 3.08907, 0.281054, 0.305847, 0.407282, 0.00194928, 0.0264292, -25.7511, 2.47623, 0.606406, 0.448216, 0.0749798, 0.141812, 0.190935, 0.116377, 0.102759, 0.05772, 0.0477776, 0.0179401, 0.0201791, 0.0125071, 0.00260909, 0.0767517, 0.0111928, 0.034136, 0.00497813, 0.0643306, 0.000756352, 0.00316945, 0.01505, 0.0439516, 0.00276107, 0.0321809, -0.000391748, 3.19236e-05, 0.000170757, 6.59794e-05, 0.000173589, -0.00421823, 2.06094e-05, -0.0008875, -0.00618135, 0.00969871, 0.00427052, -0.00104451, 0.00109591, 0.00191719, -0.000576401, -0.00141472, -0.00250906, -0.000906234, -0.00209973, -0.000597519, 0.000987701, 2.71608e-05, -4.57894e-05, 0.000148334, 9.82388e-05, 0.000418588, -2.81756e-05, -0.000267934, -8.78561e-06, -5.52148e-05, 1.9953e-06, 0.000306856, -1.31808e-05, 7.72972e-05, clase1
0.0573474, 0.00976849, 3.05401, 0.245132, 0.294442, 0.240447, 0.00317636, 0.0143, -25.7974, 2.6461, 0.64837, 0.547547, 0.218857, 0.171703, 0.227528, 0.165865, 0.135784, 0.0620118, 0.00956874, -0.0111995, 0.0370662, 0.00943611, 0.00216761, 0.117111, 0.00927449, 0.0279158, 0.00584328, 0.0455184, 0.000525569, 0.00234579, 0.0168167, 0.0425361, 0.00191772, 0.0373396, 6.2513e-06, -1.28986e-05, 0.000590516, -9.08558e-06, -3.087e-05, 0.00103833, 1.29273e-05, 2.08333e-05, 0.000559775, -0.000709328, -0.00228936, 0.00203149, 0.00167368, -0.00153015, -0.00141889, 0.000405927, 0.00177651, 0.00216686, -0.00218545, -0.000757441, -0.000822857, 2.63081e-05, 5.95419e-06, -0.000358481, 0.000317557, -0.000654898, -0.000287045, 0.000442226, -8.5424e-07, 3.27815e-05, 1.63253e-05, 0.000347486, 7.41513e-06, -7.80468e-05, clase1
0.0441154, 0.00830345, 3.08036, 0.227092, 0.292137, 0.156827, 0.00320169, 0.0106, -26.4572, 2.78691, 0.547719, 0.587725, 0.168456, 0.185754, 0.213737, 0.112009, 0.0960778, 0.0314965, -0.0390683, 0.000634403, 0.020676, 0.0107734, 0.00166839, 0.0424682, 0.0133702, 0.0263261, 0.00502242, 0.0324822, 0.000533269, 0.00210764, 0.0260018, 0.130395, 0.00158697, 0.0428095, 0.000156283, -1.35049e-05, -0.00129231, -0.000230346, -0.00016756, 0.000729372, 6.95722e-05, 4.58333e-05, 0.0105373, -0.00290527, -0.00229733, -0.00248325, 0.00102442, 0.00159327, 0.000922184, -0.0023271, 3.8312e-06, 0.000309359, -0.000818567, -0.000847147, -0.000788725, 9.80797e-05, 4.85702e-06, 4.95238e-05, -3.88696e-05, 0.000338781, 1.4617e-05, 0.000263082, 7.2592e-06, -1.65806e-05, 0.00011984, -0.00102863, 6.34395e-06, -0.000249905, clase1
0.0749802, 0.00196676, 3.07086, 0.272875, 0.301977, 0.355503, 0.00220347, 0.0219042, -27.6687, 2.50792, 0.653392, 0.540456, 0.165037, 0.157732, 0.220592, 0.116711, 0.0646582, 0.0278809, 0.0205765, 0.0241379, 0.0137758, 0.0109574, 0.00248944, 0.07383, 0.013007, 0.0428814, 0.00723262, 0.0508845, 0.000877034, 0.00266937, 0.0156377, 0.0438396, 0.00183188, 0.0307835, -1.04188e-05, -6.87031e-06, -0.00111597, 0.000710285, 0.0002936, -0.000126636, 3.19748e-05, -0.000258333, -0.0315431, 0.00685397, 0.0088244, -0.00146003, 0.00194401, 0.00278093, 0.00129978, 0.00188539, 0.00344807, 0.000715094, 0.000220095, -0.00166304, 0.000992325, -3.11632e-05, -5.82575e-06, -0.000499681, -0.00012926, -0.000148108, -6.27064e-05, 0.0011837, -2.3143e-05, -2.74388e-05, -0.000306073, 0.000976641, -1.89195e-05, 0.000280695, clase1
0.0816858, 0.00620993, 3.05353, 0.284122, 0.308565, 0.368011, 0.00202187, 0.0183, -26.0428, 2.55045, 0.582725, 0.512548, 0.178177, 0.224121, 0.212145, 0.12241, 0.112568, 0.0664446, 0.0279038, -0.0311619, 0.00603641, 0.0138634, 0.0023556, 0.074754, 0.00765271, 0.0301364, 0.00457439, 0.061253, 0.000732177, 0.00311786, 0.015658, 0.0581394, 0.00212099, 0.032292, 5.83455e-05, -3.63541e-05, 0.00174452, 0.000373747, 2.38964e-05, 0.00224924, 1.55826e-05, 8.33333e-05, -0.00159001, -0.0028885, -0.00276945, -0.00489063, -0.00247886, 0.00182967, 0.000354739, 0.000540951, -0.000926179, -0.00210642, -0.00191913, 0.00183466, 0.00348909, 0.000103064, -2.86392e-06, 0.000585423, -1.72447e-05, -4.30485e-05, 8.36442e-06, -0.000461606, 2.85371e-07, -2.62839e-06, -0.000133193, -0.000277365, -2.08359e-05, 0.000119092, clase1
0.0837758, 0.00091434, 3.02901, 0.258269, 0.292034, 0.423242, 0.00183766, 0.037375, -28.2105, 2.13272, 0.345267, 0.536613, 0.197504, 0.121169, 0.21306, 0.11279, 0.0626626, 0.0372912, 0.0462011, -0.00128273, 0.032003, 0.0103628, 0.00233732, 0.0569711, 0.00974703, 0.0318289, 0.00649404, 0.0620391, 0.00119837, 0.00365949, 0.0163434, 0.0515681, 0.00257195, 0.0278488, 0.000716816, -4.12967e-06, -0.00063769, 0.000143519, 1.47837e-05, 0.00270306, 1.8621e-05, 0.000195833, 0.00512374, -0.00316924, -0.00193993, -0.0016633, -0.00236555, -0.000109207, 0.00185265, -0.00247631, -0.00306826, -0.00672853, -0.00312052, -0.00166417, -0.000862815, -1.92738e-05, 4.66764e-05, -0.00077479, 5.35688e-05, 0.000194971, 0.000241696, -0.000173387, 1.65486e-05, 2.75076e-06, 1.06882e-05, 2.73725e-05, 1.61986e-05, -0.000141067, clase1
0.0723672, 0.00205081, 3.06086, 0.250166, 0.29356, 0.324742, 0.00214523, 0.0257542, -27.3142, 2.27306, 0.451845, 0.469669, 0.117004, 0.0499151, 0.245959, 0.139734, 0.112648, 0.100604, 0.0862705, 0.0251664, -0.0185379, 0.0175693, 0.00201014, 0.0735059, 0.00614153, 0.0277157, 0.00541015, 0.0461736, 0.00127654, 0.00353256, 0.0120889, 0.0606986, 0.00345846, 0.0307398, 0.000164618, -2.63183e-06, 0.00102388, 8.11903e-05, 1.39442e-05, 0.000731789, 2.74247e-05, 8.75e-05, 0.00242833, -0.00242637, -0.00659737, -0.000497393, 0.00344883, 0.00172652, 0.000510452, -0.00225884, -0.00285595, -0.00337232, 2.77556e-05, -0.00116765, -0.00367687, 8.76141e-05, -2.20201e-05, 0.000625733, 1.50894e-05, -0.00074073, 4.94047e-05, -0.000558941, 1.5943e-05, -1.56696e-05, 5.90917e-05, 0.000575459, 6.99187e-06, 8.96611e-05, clase1
0.0729027, 0.0234651, 3.09246, 0.262369, 0.301954, 0.326032, 0.0022497, 0.0231417, -23.8832, 2.46478, 0.429015, 0.529659, 0.171407, 0.019334, 0.257928, 0.166097, 0.0920711, -0.000360876, 0.0216855, -0.0332247, -0.0745141, 0.031461, 0.00333941, 0.0807722, 0.00834808, 0.0278183, 0.00425829, 0.0456639, 0.000962919, 0.00263478, 0.0135859, 0.0507383, 0.0036238, 0.0309916, -0.000281309, 0.000163063, -0.00188862, -0.000756188, -0.000390717, -0.000386062, 3.66305e-05, 0.000145833, 0.0189506, -0.0117633, 0.00318942, 0.00133602, -0.00383819, 0.00199723, 0.00246553, 0.00250008, 0.00106716, -0.00201486, -0.00340089, -0.00319511, 0.000439802, 6.16911e-05, 2.80726e-05, -0.000638723, 4.22427e-05, 0.000186117, 1.49281e-05, 0.000265436, 6.50169e-06, -3.91831e-05, -8.72666e-05, -6.3989e-05, 4.85748e-05, -8.85872e-05, clase1
0.0806168, 0.00587279, 3.09582, 0.272595, 0.301457, 0.398261, 0.00188487, 0.030325, -25.9462, 2.39351, 0.587507, 0.487354, 0.129494, 0.118608, 0.168426, 0.0910688, 0.0773344, 0.0161703, -0.0412928, -0.102983, -0.0883549, 0.0433234, 0.00378026, 0.0664814, 0.00751172, 0.0327538, 0.00431796, 0.0487978, 0.000988921, 0.00328725, 0.010141, 0.0429834, 0.00271329, 0.0296268, 0.000272974, -6.20322e-05, -0.000190478, 0.0010116, 0.000370435, 0.0018744, 1.50125e-05, -0.000195833, -0.0261064, 0.0101159, -0.000749627, -0.00523189, 0.00946469, 0.00330591, 0.000612328, -0.000736344, -0.000861396, -0.000580278, -0.00159585, 0.00033637, 4.20644e-05, -0.000149183, -1.73823e-05, -0.000172451, -1.31922e-05, -0.000106926, -1.5529e-05, 0.00021112, -2.55532e-06, -2.55888e-05, 4.72565e-05, 0.000647755, -6.69173e-05, 0.000150886, clase1
0.0877266, 0.00481746, 3.06206, 0.275915, 0.301824, 0.43382, 0.00183058, 0.0314417, -26.0903, 2.44681, 0.531062, 0.47525, 0.0611681, 0.0384616, 0.151036, 0.110257, 0.102362, 0.0226111, -0.0335916, -0.0988737, -0.0925454, 0.0176143, 0.00495405, 0.0687978, 0.0125008, 0.0282455, 0.00666422, 0.053945, 0.00111366, 0.00367401, 0.0130431, 0.0491025, 0.00339305, 0.028041, -4.79267e-05, -7.69625e-07, 0.00306044, -6.70968e-05, 3.14918e-05, -0.00036133, 1.0223e-05, 0.0001125, 0.00491007, -0.00497724, -0.00107236, -0.00034104, -0.00289462, -0.00165379, -0.00228273, 0.00106614, -0.00122889, -0.00132702, 0.000235296, -0.000101232, -0.000775978, 0.000452476, 1.63435e-05, -0.000363695, 5.23603e-05, -0.000280682, 5.27939e-06, -0.000638163, 4.02306e-06, 1.04342e-05, -5.70631e-06, 0.000671983, -2.91085e-06, -4.03541e-06, clase1
0.0879933, 0.00235148, 3.0723, 0.276118, 0.300504, 0.440789, 0.00179993, 0.0342125, -27.1309, 2.29013, 0.534115, 0.463038, 0.0181574, 0.11704, 0.1392, 0.0581736, 0.0541417, -0.0184884, -0.0477225, -0.0771016, -0.0440255, 0.0234745, 0.00390821, 0.0580581, 0.0142339, 0.025249, 0.00779918, 0.0578421, 0.00125957, 0.00309548, 0.012449, 0.0527169, 0.00283176, 0.0287357, -3.33403e-05, -1.10212e-06, 0.00337071, 0.000218439, 4.50736e-05, 0.000479311, 2.5041e-05, 0.000166667, -0.00488918, 0.000762498, -0.00427561, -0.00181776, -0.00196155, 0.00035105, 0.00134935, -0.000188261, -0.00320465, -0.00323568, -0.00317311, -0.00294569, -0.000859097, -0.000166219, 2.28196e-05, 0.000173159, -7.90758e-05, 0.000323268, -0.000111636, -0.00016088, -8.26282e-07, -2.37074e-05, 0.000224758, -0.000320267, 6.166e-06, 3.2816e-05, clase1
0.0846968, 0.012399, 3.11738, 0.280801, 0.305965, 0.405779, 0.00184448, 0.0277542, -24.8255, 2.51968, 0.574785, 0.353637, 0.0405365, 0.081438, 0.185588, 0.137113, 0.0269609, -0.0460824, -0.0656805, -0.0579111, 0.0268165, 0.0160597, 0.00720212, 0.0675065, 0.0122079, 0.037709, 0.0110588, 0.0546018, 0.00113115, 0.00278356, 0.00927874, 0.0489923, 0.00233407, 0.0292094, -0.000131277, 4.99148e-05, 0.00194085, 1.39912e-05, 6.73166e-05, -0.00212644, 1.61228e-05, -9.16667e-05, -0.00298171, -0.000149248, 0.00143651, 0.00509937, 0.0011012, -0.0014888, -0.000312904, 0.00120119, 0.000293432, -0.00264172, -0.000759013, -0.00122328, -0.00175274, 0.00165611, -1.94191e-05, -0.00013761, -9.4656e-05, -0.000125348, -7.70281e-05, 7.82865e-05, -1.9388e-06, -1.21251e-05, -0.00056087, -0.000142445, -1.5594e-05, 0.000266704, clase1
0.0718941, 0.00224665, 3.09116, 0.261059, 0.300562, 0.316146, 0.00224213, 0.0203542, -27.5282, 2.75476, 0.636556, 0.4056, -0.0448246, -0.103032, 0.03595, 0.058101, 0.0611068, -0.0273657, -0.021734, -0.128108, -0.129691, 0.0449761, 0.00294348, 0.0606631, 0.0255198, 0.0223508, 0.0111155, 0.0469444, 0.000798618, 0.00382263, 0.00890682, 0.0468172, 0.00551309, 0.031979, -7.29319e-05, 1.19398e-05, -0.000310981, -0.000599039, -0.000381964, -6.18084e-05, 2.97247e-05, 0.000216667, 0.0187598, -0.0108675, -0.00568211, 0.00125315, -0.00225448, -0.000329941, 0.00512949, 0.00335122, -0.00176566, -0.000509524, 0.000909268, 0.00158952, 0.00271328, -0.000185285, 3.85517e-05, 0.000131524, 2.1969e-05, -0.000213475, 2.227e-05, 3.92156e-05, 1.16075e-05, 1.64538e-05, 4.01424e-06, -0.000394037, -8.5347e-05, -2.93059e-05, clase1
0.0959596, 0.00794813, 3.11248, 0.286071, 0.303605, 0.503461, 0.00162394, 0.0513958, -25.4061, 2.36578, 0.498406, 0.439021, 0.0469731, 0.0385561, 0.0852038, 0.0689021, 0.0790824, 0.0213513, -0.0117612, -0.0188039, -0.0327591, 0.026694, 0.00241911, 0.0550479, 0.0101989, 0.0229021, 0.00618557, 0.0675705, 0.000896445, 0.00334616, 0.0105152, 0.0634608, 0.00355299, 0.0312184, 0.000529277, -0.000145071, -0.000345911, 0.000892735, 0.000276601, 0.00273793, 2.53649e-05, 4.16667e-06, -0.0230363, 0.00297303, 0.00881512, 0.000783521, 0.00129532, -0.000665401, -0.0028884, -0.00296884, 0.00154043, -0.00126259, -0.00127418, 0.00312009, -0.00392437, 7.9467e-07, -8.37363e-05, 0.000935268, 6.20324e-05, 2.24671e-05, -4.55994e-05, 6.35173e-05, -4.068e-06, -3.98968e-05, 0.000143103, -0.00102854, 2.48008e-06, 2.89263e-05, clase1
0.0878787, 0.00612074, 3.08612, 0.259182, 0.29432, 0.430905, 0.00167916, 0.0396625, -25.4643, 2.11252, 0.130978, 0.3797, 0.0867454, 0.103716, 0.223104, 0.0870678, 0.0588459, 0.0367025, 0.0222399, 0.00368685, 0.0315237, 0.0119044, 0.00329779, 0.0564046, 0.0121726, 0.0246071, 0.00782338, 0.0637405, 0.0025447, 0.00418847, 0.0113256, 0.0455241, 0.00454774, 0.0265434, -0.000268806, 6.15142e-05, -0.000285361, -0.000398602, -0.000171567, -0.0015971, 1.46035e-05, -0.000154167, 0.00809994, 0.00599959, 0.00167142, 0.00124831, 0.000582403, -0.000874495, -0.000158738, 0.000634597, -0.000399799, -0.00221718, 0.00433028, 0.000429679, 0.00349595, -7.61819e-05, -1.05976e-05, -0.000341194, -7.59532e-05, 0.000185016, 0.000213547, -0.000170472, 5.27782e-06, 8.92489e-05, -1.50294e-06, 0.000111711, -4.40779e-05, -9.66161e-05, clase1
0.0815524, 0.00261372, 3.09623, 0.26322, 0.29727, 0.374531, 0.00196954, 0.0313708, -27.6719, 2.29935, 0.498117, 0.465329, 0.118919, 0.0614669, 0.152441, 0.0621716, 0.0642406, 0.00573533, -0.018754, -0.018275, -0.0380498, 0.0194162, 0.00286341, 0.0536386, 0.0143841, 0.025623, 0.00682005, 0.0559906, 0.00136214, 0.00401008, 0.0138655, 0.0580489, 0.00261881, 0.0279739, -2.50052e-05, -3.90548e-06, 0.000188619, 0.000541687, 0.000325411, -0.000473127, 1.56172e-05, -0.000241667, -0.0205396, 0.011333, 0.00272076, -0.00161828, 0.00651713, 0.000402392, -0.00112703, -0.00190717, -0.0024184, -0.00302895, -0.00393805, 0.00431514, 0.000812991, 0.000265327, -4.77418e-06, -0.000350575, -0.000162337, 0.000260654, -9.75592e-05, 0.000122939, -2.91288e-06, 6.46702e-05, -0.000147742, 0.000542034, -2.69561e-05, 2.22917e-06, clase1
0.0665264, 0.00205575, 3.04248, 0.243689, 0.294675, 0.266419, 0.00220021, 0.0187125, -27.1844, 2.47866, 0.428582, 0.479348, 0.0691384, 0.14709, 0.196374, 0.0367817, -0.00245869, -0.00771093, -0.0525834, -0.0242787, 0.0234462, 0.0283091, 0.00221674, 0.0603289, 0.0166444, 0.0235298, 0.0102261, 0.0442792, 0.00103984, 0.00332351, 0.0163771, 0.0651192, 0.00259452, 0.0296254, -0.00017712, 8.33095e-05, -0.0105936, -0.0015397, -0.000897502, -0.00234347, 3.39763e-05, 0.000245833, 0.0506534, -0.0192802, -0.0185907, -0.00122444, 0.00134659, 0.00325082, -0.00235653, 0.00145119, 0.0020817, 0.000189169, 0.00394157, -0.000975911, -0.000382523, -2.42871e-05, 8.48997e-05, -8.91622e-05, 3.13185e-06, -0.00039042, 2.04888e-05, -0.000645213, 6.2164e-05, -7.66715e-07, -3.32659e-05, -0.000283989, 0.000128161, -0.000204303, clase1
0.0821567, 0.00861743, 3.09561, 0.259746, 0.296446, 0.393691, 0.00190052, 0.0328333, -25.0897, 2.29135, 0.430092, 0.412414, 0.0222054, 0.073072, 0.238842, 0.0404885, 0.0116802, -0.0494125, -0.0416464, -0.0706589, -0.0300785, 0.0288457, 0.00337056, 0.0473767, 0.0123069, 0.0252914, 0.00840714, 0.0533516, 0.0013332, 0.00347016, 0.0130998, 0.0615664, 0.00345914, 0.0274697, -0.000204209, -0.000182344, 0.0018076, 0.0013416, 0.000799302, 0.000340036, 4.27615e-05, -0.000325, -0.0481967, 0.019901, 0.0159478, 0.00112067, 0.00571402, -0.00660061, -0.00125471, 0.00195677, 0.0018058, 0.00539846, -0.0034756, -0.00365481, -0.00298006, 0.000358988, 7.51466e-06, 0.00150563, -7.31613e-06, -0.000113069, -0.000201327, -0.000154322, -7.66255e-05, -1.8683e-05, 3.90643e-05, 8.8808e-05, -4.40439e-05, 0.000322771, clase1
0.0694332, 0.0133188, 3.06592, 0.259787, 0.300884, 0.298859, 0.00225411, 0.0202875, -24.8764, 2.47183, 0.535522, 0.533001, 0.0911808, 0.0519391, 0.19506, 0.115853, 0.0882165, 0.0305791, -0.0637536, -0.0670087, -0.0948659, 0.021102, 0.00303596, 0.0772572, 0.00839951, 0.0164951, 0.00595589, 0.0732127, 0.000927293, 0.00203594, 0.0117396, 0.069308, 0.00286881, 0.0352235, 0.000252136, -8.85184e-05, -0.000258788, 0.000191517, 1.17426e-05, 0.00213507, 1.89021e-05, 2.5e-05, 0.000351405, -0.00303993, 0.00016247, -0.00368585, -0.00210901, 0.00245385, -0.00402923, -0.00605519, -0.00040524, 0.000594663, -0.00149573, -0.000376847, -0.000579476, 0.000402295, -3.32803e-05, -0.0010575, -9.89227e-05, 4.16986e-05, 2.76377e-05, 0.000166925, 1.8623e-06, 2.55496e-05, 8.89456e-05, -5.19237e-06, 4.15954e-05, -0.000210901, clase1
0.0665847, 0.00249231, 3.0815, 0.257553, 0.302559, 0.277091, 0.0022816, 0.0148458, -27.0278, 2.70288, 0.355592, 0.51117, 0.0888163, 0.0700568, 0.162941, 0.0741189, 0.0376307, 0.0104173, -0.0398531, -0.0987742, -0.0720807, 0.0390432, 0.00301491, 0.0697656, 0.00941237, 0.0224218, 0.00528141, 0.0582287, 0.000982211, 0.00340301, 0.0104134, 0.0542951, 0.00417448, 0.0311156, -8.75182e-05, 3.31244e-06, -0.00156132, 4.40488e-05, 0.000132086, -0.00123608, 1.55035e-05, -0.000245833, -0.00144325, 0.00390043, 3.08952e-05, 0.00222787, 0.00406077, -0.000372294, -0.000714831, -0.00250943, -0.0014007, 0.00385722, 0.00440563, 0.00605067, 0.00219738, -0.000671474, -6.72834e-06, -0.000470685, 8.68444e-06, 0.00027275, 1.1154e-05, 0.00057374, 2.50564e-06, -3.52378e-05, 1.37413e-06, 0.000121563, 8.05626e-05, 6.12161e-05, clase1
0.0681996, 0.00301354, 3.09177, 0.252227, 0.297331, 0.31381, 0.0021695, 0.02285, -26.7389, 2.64631, 0.362625, 0.444676, 0.0969407, 0.0870957, 0.154054, 0.0516288, 0.0643653, -0.00318427, -0.0713553, -0.132218, -0.121541, 0.0329974, 0.0035032, 0.0611594, 0.00856759, 0.0221293, 0.0048578, 0.0713017, 0.000821228, 0.00286262, 0.0135518, 0.0541418, 0.00539495, 0.0315377, -0.000172953, -1.13023e-05, 0.002988, 0.000253581, 9.11022e-05, 0.000654757, 1.4996e-05, 1.66667e-05, -0.0032592, 0.00556494, 0.000175462, -0.0042898, -0.00368632, 0.00141845, -0.00357989, -0.00256017, -0.000696603, -0.00390763, -0.00183934, -0.000765114, 4.68792e-05, 0.000958365, -3.51175e-07, 0.000714004, -8.43391e-05, -0.00012296, 3.43348e-05, -0.00171909, -5.06678e-06, -3.17427e-05, 2.43797e-05, -0.000279058, -8.98903e-06, -0.000221748, clase1
